Data;Campeonato;Estadio;Mandante;Visitante;GOLS_H;GOLS_A;Goleiro;Jog1;Jog2;Jog3;Jog4;Jog5;Jog6;Jog7;Jog8;Jog9;Jog10;Jog11;Jog12;Jog13;Jog14;Jog15;Jog16;Jog17;Jog18;Jog19;Jog20;Jog21;Jog22;Jog23;Jog24;LINK
18/05/1949; Amistoso;Pacaembu; Palmeiras; Arsenal;1;1; Peter; Turcão; Sarno; Mexicano; Waldemar Fiúme; Manduco; Rosinha; Lula; Ramon; Harry; Bóvio; Washington; Canhotinho; Lima; Ventura Cambón;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19490518-palmeiras-x-arsenal-amistoso-1949/
22/05/1949; Amistoso;Alonso de Carvalho Braga; Tupã; Palmeiras;2;2; Peter; Turcão; Sarno; Og Moreira; Waldemar Fiúme; Manduco; Lula; Ramon; Harry; Washington; Canhotinho; Lima; Renato; Ventura Cambón;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19490522-tupa-x-palmeiras-amistoso-1949/
26/05/1949; Amistoso;Antonio Carlos; Atlético; Palmeiras;1;1; Lourenço; Turcão; Sarno; Mexicano; Waldemar Fiúme; Manduco; Alemão; Harry; Ramon; Abelardo; Renato; Lima; Ventura Cambón;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19490526-atletico-mg-x-palmeiras-amistoso-1949/
29/05/1949; Torneio Início;Pacaembu; XV de Piracicaba; Palmeiras;0;0; Lourenço; Turcão; Gengo; Mexicano; Waldemar Fiúme; Manduco; Lula; Ramon; Abelardo; Lero; Lima; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19490529-xv-de-piracicaba-x-palmeiras-torneio-inicio-1949/
05/06/1949; Campeonato Paulista;Pacaembu; Palmeiras; Comercial da Capital;1;0; Lourenço; Turcão; Sarno; Mexicano; Waldemar Fiúme; Manduco; Lima; Harry; Washington; Bóvio; Canhotinho; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19490605-palmeiras-x-comercial-da-capital-campeonato-paulista-1949/
19/06/1949; Campeonato Paulista;Pacaembu; Palmeiras; Jabaquara;2;1; Decio; Turcão; Sarno; Mexicano; Waldemar Fiúme; Gengo; Lula; Harry; Bóvio; Canhotinho; Lima; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19490619-palmeiras-x-jabaquara-campeonato-paulista-1949/
22/06/1949; Amistoso;Pacaembu; Palmeiras; Rapid Viena;2;0; Doly; Turcão; Sarno; Mexicano; Waldemar Fiúme; Gengo; Lima; Harry; Abelardo; Lero; Canhotinho; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19490622-palmeiras-x-rapid-viena-amistoso-1949/
02/07/1949; Campeonato Paulista;Pacaembu; Palmeiras; Santos;2;0; Doly; Turcão; Sarno; Mexicano; Waldemar Fiúme; Gengo; Lima; Bóvio; Abelardo; Lero; Canhotinho; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19490702-palmeiras-x-santos-campeonato-paulista-1949/
10/07/1949; Campeonato Paulista;Rua Regente Feijó; XV de Piracicaba; Palmeiras;1;3; Doly; Turcão; Sarno; Mexicano; Waldemar Fiúme; Gengo; Harry; Bóvio; Abelardo; Lero; Canhotinho; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19490710-xv-de-piracicaba-x-palmeiras-campeonato-paulista-1949/
16/07/1949; Campeonato Paulista;Pacaembu; Palmeiras; Juventus;3;0; Doly; Turcão; Sarno; Mexicano; Waldemar Fiúme; Gengo; Harry; Bóvio; Abelardo; Lima; Canhotinho; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19490716-palmeiras-x-juventus-campeonato-paulista-1949/
24/07/1949; Campeonato Paulista;Pacaembu; São Paulo; Palmeiras;5;1; Doly; Turcão; Sarno; Mexicano; Waldemar Fiúme; Gengo; Harry; Bóvio; Abelardo; Lero; Canhotinho; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19490724-spfc-x-palmeiras-campeonato-paulista-1949/
06/08/1949; Campeonato Paulista;Pacaembu; Palmeiras; Ypiranga;2;0; Doly; Turcão; Sarno; Mexicano; Waldemar Fiúme; Gengo; Lula; Harry; Bóvio; Canhotinho; Lima; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19490806-palmeiras-x-ypiranga-campeonato-paulista-1949/
14/08/1949; Campeonato Paulista;Pacaembu; Corinthians; Palmeiras;1;0; Doly; Turcão; Sarno; Mexicano; Waldemar Fiúme; Gengo; Lula; Harry; Bóvio; Canhotinho; Abelardo; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19490814-sccp-x-palmeiras-campeonato-paulista-1949/
20/08/1949; Campeonato Paulista;Pacaembu; Portuguesa; Palmeiras;3;1; Doly; Turcão; Sarno; Mexicano; Waldemar Fiúme; Gengo; Lula; Harry; Bóvio; Canhotinho; Lima; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19490820-portuguesa-x-palmeiras-campeonato-paulista-1949/
28/08/1949; Campeonato Paulista;Ulrico Mursa; Portuguesa Santista; Palmeiras;3;4; Doly; Turcão; Sarno; Mexicano; Waldemar Fiúme; Gengo; Lula; Canhotinho; Abelardo; Bóvio; Lima; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19490828-portuguesa-santista-x-palmeiras-campeonato-paulista-1949/
01/09/1949; Amistoso;Pacaembu; Palmeiras; Portuguesa;3;1; Lourenço; Turcão; Sarno; Gengo; Mexicano; Túlio; Waldemar Fiúme; Reis; Harry; Canhotinho; Abelardo; Washington; Jair Rosa Pinto; Lima; Ventura Cambón;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19490901-palmeiras-x-portuguesa-amistoso-1949/
04/09/1949; Campeonato Paulista;Palestra Italia; Palmeiras; Nacional;3;1; Lourenço; Turcão; Gengo; Mexicano; Túlio; Waldemar Fiúme; Harry; Canhotinho; Bóvio; Jair Rosa Pinto; Lima; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19490904-palmeiras-x-nacional-campeonato-paulista-1949/
11/09/1949; Amistoso;Tereza Breda; Olímpia; Palmeiras;1;4; Lourenço; Doly; Turcão; Sarno; Salvador; Mexicano; Túlio; Manduco; Waldemar Fiúme; Lula; Abelardo; Harry; Bóvio; Renato; Lima; Ventura Cambón;;;;;;;;;;https://www.verdazzo.com.br/jogo/19490911-olimpia-x-palmeiras-amistoso-1949/
18/09/1949; Campeonato Paulista;Rua Javari; Juventus; Palmeiras;0;0; Lourenço; Turcão; Sarno; Mexicano; Túlio; Waldemar Fiúme; Lula; Harry; Bóvio; Jair Rosa Pinto; Lima; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19490918-juventus-x-palmeiras-campeonato-paulista-1949/
25/09/1949; Campeonato Paulista;Vila Belmiro; Santos; Palmeiras;1;1; Lourenço; Turcão; Sarno; Mexicano; Túlio; Waldemar Fiúme; Harry; Canhotinho; Bóvio; Jair Rosa Pinto; Lima; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19490925-santos-x-palmeiras-campeonato-paulista-1949/
02/10/1949; Campeonato Paulista;Palestra Italia; Palmeiras; XV de Piracicaba;2;0; Lourenço; Turcão; Sarno; Mexicano; Túlio; Waldemar Fiúme; Harry; Canhotinho; Bóvio; Jair Rosa Pinto; Lima; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19491002-palmeiras-x-xv-de-piracicaba-campeonato-paulista-1949/
09/10/1949; Campeonato Paulista;Palestra Italia; Palmeiras; Portuguesa Santista;3;1; Lourenço; Turcão; Sarno; Mexicano; Túlio; Waldemar Fiúme; Harry; Canhotinho; Bóvio; Jair Rosa Pinto; Lima; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19491009-palmeiras-x-portuguesa-santista-campeonato-paulista-1949/
23/10/1949; Campeonato Paulista;Pacaembu; Palmeiras; São Paulo;2;4; Lourenço; Turcão; Sarno; Mexicano; Túlio; Waldemar Fiúme; Harry; Canhotinho; Bóvio; Jair Rosa Pinto; Lima; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19491023-palmeiras-x-spfc-campeonato-paulista-1949/
29/10/1949; Campeonato Paulista;Pacaembu; Palmeiras; Ypiranga;2;1; Lourenço; Turcão; Sarno; Mexicano; Túlio; Waldemar Fiúme; Harry; Canhotinho; Abelardo; Jair Rosa Pinto; Lima; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19491029-palmeiras-x-ypiranga-campeonato-paulista-1949/
06/11/1949; Campeonato Paulista;Palestra Italia; Palmeiras; Comercial da Capital;5;2; Lourenço; Turcão; Sarno; Mexicano; Túlio; Waldemar Fiúme; Harry; Canhotinho; Abelardo; Jair Rosa Pinto; Lima; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19491106-palmeiras-x-comercial-da-capital-campeonato-paulista-1949/
13/11/1949; Campeonato Paulista;Pacaembu; Corinthians; Palmeiras;1;1; Lourenço; Turcão; Sarno; Mexicano; Túlio; Waldemar Fiúme; Harry; Canhotinho; Bóvio; Jair Rosa Pinto; Lima; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19491113-sccp-x-palmeiras-campeonato-paulista-1949/
20/11/1949; Campeonato Paulista;Ulrico Mursa; Jabaquara; Palmeiras;1;1; Lourenço; Turcão; Caieira; Mexicano; Manduco; Sarno; Harry; Abelardo; Washington; Jair Rosa Pinto; Lima; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19491120-jabaquara-x-palmeiras-campeonato-paulista-1949/
23/11/1949; Amistoso;Pacaembu; Palmeiras; Malmö;5;0; Lourenço; Turcão; Sarno; Gengo; Agripino; Túlio; Manduco; Lula; Abelardo; Bóvio; Washington; Canhotinho; Lima; Ventura Cambón;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19491123-palmeiras-x-malmo-amistoso-1949/
27/11/1949; Torneio Bodas de Oro;Les Corts; Barcelona; Palmeiras;2;2; Lourenço; Turcão; Sarno; Mexicano; Túlio; Waldemar Fiúme; Harry; Canhotinho; Bóvio; Jair Rosa Pinto; Lima; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19491127-barcelona-x-palmeiras-torneio-bodas-de-oro-1949/
29/11/1949; Torneio Bodas de Oro;Les Corts; Kjøbenhavns Boldklub; Palmeiras;4;3; Lourenço; Osvaldo; Turcão; Sarno; Mexicano; Agripino; Túlio; Manduco; Harry; Canhotinho; Bóvio; Jair Rosa Pinto; Lima; Ventura Cambón;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19491129-copenhagem-x-palmeiras-torneio-bodas-de-oro-1949/
04/12/1949; Campeonato Paulista;Palestra Italia; Palmeiras; Portuguesa;1;4; Doly; Caieira; Salvador; Palante; Pedro; Tremembe; Lula; Ramon; Washington; Dinosani; Renato; Cláudio Cardoso;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19491204-palmeiras-x-portuguesa-campeonato-paulista-1949/
08/12/1949; Amistoso;Metropolitano de Madrid; Atlético de Madrid; Palmeiras;4;1; Lourenço; Turcão; Sarno; Mexicano; Túlio; Waldemar Fiúme; Harry; Canhotinho; Bóvio; Cabeção; Jair Rosa Pinto; Lima; Ventura Cambón;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19491208-atletico-de-madrid-x-palmeiras-amistoso-1949/
11/12/1949; Campeonato Paulista;Rua Comendador Souza; Nacional; Palmeiras;1;0; Doly; Caieira; Salvador; Palante; Pedro; Tremembe; Renato; Ramon; Washington; Dinosani; Oliveira; Cláudio Cardoso;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19491211-nacional-x-palmeiras-campeonato-paulista-1949/
24/12/1949; Torneio Rio-São Paulo;Pacaembu; Palmeiras; Portuguesa;2;2; Oberdan; Turcão; Sarno; Mexicano; Túlio; Manduco; Harry; Aquiles; Abelardo; Canhotinho; Lima; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19491224-palmeiras-x-portuguesa-torneio-rio-sao-paulo-1950/
08/01/1950; Torneio Rio-São Paulo;Pacaembu; Palmeiras; Flamengo;2;1; Oberdan; Turcão; Sarno; Mexicano; Túlio; Manduco; Harry; Aquiles; Abelardo; Jair Rosa Pinto; Lima; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500108-palmeiras-x-flamengo-torneio-rio-sao-paulo-1950/
14/01/1950; Torneio Rio-São Paulo;Pacaembu; Palmeiras; Corinthians;2;3; Oberdan; Turcão; Gengo; Mexicano; Túlio; Manduco; Salvador; Harry; Aquiles; Abelardo; Washington; Jair Rosa Pinto; Lima; Ventura Cambón;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500114-palmeiras-x-sccp-torneio-rio-sao-paulo-1950/
21/01/1950; Torneio Rio-São Paulo;Pacaembu; Palmeiras; São Paulo;3;2; Oberdan; Turcão; Sarno; Mexicano; Túlio; Manoelito; Harry; Antoninho; Aquiles; Jair Rosa Pinto; Lima; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500121-palmeiras-x-spfc-torneio-rio-sao-paulo-1950/
29/01/1950; Torneio Rio-São Paulo;São Januário; Botafogo-RJ; Palmeiras;3;0; Oberdan; Mexicano; Turcão; Palante; Manoelito; Túlio; Manduco; Sarno; Harry; Antoninho; Aquiles; Washington; Jair Rosa Pinto; Lima; Ventura Cambón;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500129-botafogo-rj-x-palmeiras-torneio-rio-sao-paulo-1950/
05/02/1950; Torneio Rio-São Paulo;Pacaembu; Palmeiras; Fluminense;3;1; Oberdan; Sarno; Palante; Manoelito; Túlio; Salvador; Lima; Aquiles; Washington; Jair Rosa Pinto; Canhotinho; Roverio; Ventura Cambón;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500205-palmeiras-x-fluminense-torneio-rio-sao-paulo-1950/
12/02/1950; Torneio Rio-São Paulo;São Januário; Vasco da Gama; Palmeiras;3;2; Oberdan; Salvador; Turcão; Manoelito; Túlio; Sarno; Lima; Aquiles; Yeso; Jair Rosa Pinto; Canhotinho; Ventura Cambón;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500212-vasco-da-gama-x-palmeiras-torneio-rio-sao-paulo-1950/
19/03/1950; Amistoso;Horácio Antonio da Costa; Mogiana de Campinas; Palmeiras;0;6; Jaime; Palante; Sarno; Mexicano; Manoelito; Waldemar Fiúme; Harry; Aquiles; Dinosani; Jair Rosa Pinto; Abelardo; Canhotinho; Jim Lopes;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500319-mogiana-de-campinas-x-palmeiras-amistoso-1950/
26/03/1950; Amistoso;Mário Alves de Mendonça; América-SP; Palmeiras;1;1; Tino; Palante; Sarno; Manoelito; Túlio; Waldemar Fiúme; Harry; Aquiles; Yeso; Abelardo; Canhotinho; Jim Lopes;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500326-america-sp-x-palmeiras-amistoso-1950/
02/04/1950; Amistoso;Estádio da Bela Vista; Francana; Palmeiras;2;3; Oberdan; Turcão; Sarno; Mexicano; Waldemar Fiúme; Manoelito; Harry; Aquiles; Yeso; Abelardo; Canhotinho; Lima; Jim Lopes;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500402-francana-x-palmeiras-amistoso-1950/
13/04/1950; Amistoso;Palestra Italia; Palmeiras; Bangu;1;2; Lourenço; Turcão; Salvador; Mexicano; Manoelito; Waldemar Fiúme; Lima; Harry; Aquiles; Abelardo; Yeso; Dinosani; Canhotinho; Jim Lopes;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500413-palmeiras-x-bangu-amistoso-1950/
16/04/1950; Amistoso;Luís Pereira; Botafogo-SP; Palmeiras;2;1; Lourenço; Turcão; Salvador; Mexicano; Túlio; Manoelito; Waldemar Fiúme; Lima; Aquiles; Valsecchi; Roverio; Yeso; Canhotinho; Jim Lopes;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500416-botafogo-sp-x-palmeiras-amistoso-1950/
21/04/1950; Amistoso;Palestra Italia; Palmeiras; Atlético;1;0; Lourenço; Turcão; Salvador; Waldemar Fiúme; Túlio; Sarno; Harry; Yeso; Aquiles; Abelardo; Canhotinho; Lima; Jim Lopes;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500421-palmeiras-x-atletico-mg-amistoso-1950/
23/04/1950; Amistoso;Ulrico Mursa; Portuguesa Santista; Palmeiras;1;2; Lourenço; Turcão; Sarno; Salvador; Manoelito; Waldemar Fiúme; Lima; Harry; Aquiles; Abelardo; Yeso; Canhotinho; Roverio; Jim Lopes;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500423-portuguesa-santista-x-palmeiras-amistoso-1950/
01/05/1950; Amistoso;Rua Barão Geraldo de Resende; Guarani; Palmeiras;2;2; Oberdan; Turcão; Sarno; Salvador; Manoelito; Waldemar Fiúme; Lima; Aquiles; Washington; Yeso; Canhotinho; Roverio; Renato; Jim Lopes;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500501-guarani-x-palmeiras-amistoso-1950/
07/05/1950; Amistoso;São Joaquim; Ararense; Palmeiras;2;2; Oberdan; Turcão; Sarno; Salvador; Manoelito; Waldemar Fiúme; Harry; Aquiles; Valsecchi; Renato; Abelardo; Yeso; Canhotinho; Jim Lopes;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500507-associacao-atletica-araraense-x-palmeiras-amistoso-1950/
14/05/1950; Amistoso;Municipal de Bebedouro; Inter de Bebedouro; Palmeiras;0;0; Oberdan; Turcão; Sarno; Salvador; Túlio; Gengo; Harry; Aquiles; Abelardo; Yeso; Canhotinho; Lima; Roverio; Jim Lopes;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500514-inter-de-bebedouro-x-palmeiras-amistoso-1950/
18/05/1950; Torneio Quadrangular Prefeito Lineu Prestes;Pacaembu; Corinthians; Palmeiras;1;1; Oberdan; Turcão; Sarno; Salvador; Manoelito; Waldemar Fiúme; Harry; Aquiles; Yeso; Canhotinho; Lima; Roverio; Jim Lopes;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500518-sccp-x-palmeiras-torneio-quadrangular-prefeito-lineu-prestes-1950/
21/05/1950; Amistoso;Rua General Carneiro; Esportiva Sanjoanense; Palmeiras;0;0; Oberdan; Turcão; Sarno; Salvador; Manoelito; Túlio; Gengo; Harry; Dinosani; Aquiles; Yeso; Canhotinho; Lima; Jim Lopes;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500521-esportiva-sanjoanense-x-palmeiras-amistoso-1950/
24/05/1950; Torneio Quadrangular Prefeito Lineu Prestes;Pacaembu; São Paulo; Palmeiras;0;0; Lourenço; Turcão; Sarno; Salvador; Túlio; Gengo; Harry; Aquiles; Yeso; Abelardo; Canhotinho; Lima; Jim Lopes;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500524-spfc-x-palmeiras-torneio-quadrangular-prefeito-lineu-prestes-1950/
28/05/1950; Amistoso;Luís Pereira; Botafogo-SP; Palmeiras;2;2; Oberdan; Turcão; Sarno; Salvador; Túlio; Waldemar Fiúme; Gengo; Nestor; Aquiles; Abelardo; Dinosani; Canhotinho; Lima; Jim Lopes;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500528-botafogo-sp-x-palmeiras-amistoso-1950/
01/06/1950; Torneio Quadrangular Prefeito Lineu Prestes;Pacaembu; Portuguesa; Palmeiras;3;1; Oberdan; Turcão; Sarno; Salvador; Túlio; Gengo; Nestor; Aquiles; Abelardo; Yeso; Canhotinho; Lima; Jim Lopes;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500601-portuguesa-x-palmeiras-torneio-quadrangular-prefeito-lineu-prestes-1950/
04/06/1950; Amistoso;Palestra Italia; Palmeiras; Prudentina;2;1; Oberdan; Turcão; Sarno; Salvador; Palante; Mexicano; Waldemar Fiúme; Nestor; Aquiles; Canhotinho; Lima; Harry; Jim Lopes;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500604-prudentina-x-palmeiras-amistoso-1950/
02/07/1950; Amistoso;Manoel Martins; América de Ibitinga; Palmeiras;1;3; Oberdan; Turcão; Palante; Sarno; Salvador; Túlio; Waldemar Fiúme; Nestor; Manéco; Aquiles; Canhotinho; Dinosani; Brandãozinho; Jim Lopes;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500702-america-de-ibitinga-x-palmeiras-amistoso-1950/
23/07/1950; Amistoso;Cândido de Barros; Paulista de Araraquara; Palmeiras;3;5; Oberdan; Turcão; Palante; Sarno; Salvador; Túlio; Waldemar Fiúme; Nestor; Manoelito; Montagnoli; Aquiles; Dinosani; Brandãozinho; Rodrigues Tatu; Jim Lopes;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500723-paulista-de-araraquara-x-palmeiras-amistoso-1950/
30/07/1950; Taça Cidade de São Paulo;Pacaembu; Palmeiras; Portuguesa;3;2; Oberdan; Turcão; Salvador; Mexicano; Túlio; Waldemar Fiúme; Nestor; Dinosani; Aquiles; Jair Rosa Pinto; Rodrigues Tatu; Jim Lopes;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500730-palmeiras-x-portuguesa-taca-cidade-de-sao-paulo-1950/
06/08/1950; Taça Cidade de São Paulo;Pacaembu; Palmeiras; São Paulo;2;2; Oberdan; Turcão; Sarno; Salvador; Manoelito; Gengo; Nestor; Dinosani; Aquiles; Jair Rosa Pinto; Brandãozinho; Jim Lopes;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500806-palmeiras-x-spfc-taca-cidade-de-sao-paulo-1950/
13/08/1950; Torneio Início;Pacaembu; XV de Piracicaba; Palmeiras;0;0; Lourenço; Palante; Sarno; Salvador; Manoelito; Gengo; Nestor; Dinosani; Aquiles; Lima; Brandãozinho; Jim Lopes;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500813-xv-de-piracicaba-x-palmeiras-torneio-inicio-1950/
20/08/1950; Campeonato Paulista;Palestra Italia; Palmeiras; Portuguesa Santista;1;1; Oberdan; Turcão; Sarno; Salvador; Manoelito; Gengo; Nestor; Aquiles; Washington; Rodrigues Tatu; Brandãozinho; Jim Lopes;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500820-palmeiras-x-portuguesa-santista-campeonato-paulista-1950/
03/09/1950; Campeonato Paulista;Palestra Italia; Palmeiras; Jabaquara;1;0; Oberdan; Turcão; Sarno; Salvador; Manoelito; Waldemar Fiúme; Harry; Aquiles; Montagnoli; Canhotinho; Rodrigues Tatu; Jim Lopes;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500903-palmeiras-x-jabaquara-campeonato-paulista-1950/
09/09/1950; Campeonato Paulista;Pacaembu; Palmeiras; Ypiranga;0;0; Oberdan; Turcão; Sarno; Salvador; Manoelito; Waldemar Fiúme; Nestor; Dinosani; Aquiles; Jair Rosa Pinto; Rodrigues Tatu; Jim Lopes;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500909-palmeiras-x-ypiranga-campeonato-paulista-1950/
17/09/1950; Campeonato Paulista;Rua Barão Geraldo de Resende; Guarani; Palmeiras;0;4; Oberdan; Turcão; Sarno; Luís Villa; Salvador; Waldemar Fiúme; Nestor; Rodrigues Tatu; Montagnoli; Jair Rosa Pinto; Brandãozinho; Jim Lopes;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500917-guarani-x-palmeiras-campeonato-paulista-1950/
24/09/1950; Campeonato Paulista;Pacaembu; Palmeiras; Corinthians;2;2; Oberdan; Turcão; Sarno; Salvador; Luís Villa; Waldemar Fiúme; Nestor; Rodrigues Tatu; Montagnoli; Jair Rosa Pinto; Brandãozinho; Jim Lopes;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19500924-palmeiras-x-sccp-campeonato-paulista-1950/
01/10/1950; Campeonato Paulista;Rua Regente Feijó; XV de Piracicaba; Palmeiras;1;2; Oberdan; Palante; Sarno; Salvador; Luís Villa; Waldemar Fiúme; Nestor; Rodrigues Tatu; Montagnoli; Jair Rosa Pinto; Brandãozinho; Jim Lopes;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19501001-xv-de-piracicaba-x-palmeiras-campeonato-paulista-1950/
07/10/1950; Campeonato Paulista;Pacaembu; Nacional; Palmeiras;0;6; Oberdan; Palante; Sarno; Salvador; Luís Villa; Waldemar Fiúme; Nestor; Rodrigues Tatu; Montagnoli; Jair Rosa Pinto; Brandãozinho; Jim Lopes;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19501007-nacional-x-palmeiras-campeonato-paulista-1950/
15/10/1950; Campeonato Paulista;Pacaembu; Palmeiras; São Paulo;2;0; Oberdan; Palante; Sarno; Salvador; Luís Villa; Waldemar Fiúme; Nestor; Rodrigues Tatu; Montagnoli; Jair Rosa Pinto; Brandãozinho; Jim Lopes;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19501015-palmeiras-x-spfc-campeonato-paulista-1950/
22/10/1950; Campeonato Paulista;Palestra Italia; Palmeiras; Juventus;3;1; Oberdan; Palante; Sarno; Salvador; Luís Villa; Waldemar Fiúme; Nestor; Aquiles; Montagnoli; Rodrigues Tatu; Brandãozinho; Jim Lopes;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19501022-palmeiras-x-juventus-campeonato-paulista-1950/
29/10/1950; Campeonato Paulista;Pacaembu; Palmeiras; Portuguesa;2;1; Oberdan; Turcão; Sarno; Salvador; Manoelito; Waldemar Fiúme; Nestor; Rodrigues Tatu; Montagnoli; Jair Rosa Pinto; Brandãozinho; Jim Lopes;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19501029-palmeiras-x-portuguesa-campeonato-paulista-1950/
05/11/1950; Campeonato Paulista;Vila Belmiro; Santos; Palmeiras;1;1; Oberdan; Turcão; Sarno; Salvador; Manoelito; Waldemar Fiúme; Nestor; Rodrigues Tatu; Aquiles; Jair Rosa Pinto; Brandãozinho; Jim Lopes;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19501105-santos-x-palmeiras-campeonato-paulista-1950/
12/11/1950; Amistoso;N/D; Laranjalense; Palmeiras;1;6; Oberdan; Lourenço; Palante; Turcão; Salvador; Mexicano; Luís Villa; Waldemar Fiúme; Manoelito; Lima; Canhotinho; Dinosani; Gino; Aquiles; Jair Rosa Pinto; Rodrigues Tatu; Alemão; Jim Lopes;;;;;;;;https://www.verdazzo.com.br/jogo/19501112-laranjalense-x-palmeiras-amistoso-1950/
15/11/1950; Amistoso;Vitorino Gonçalves Dias; Seleção de Londrina; Palmeiras;3;7; Oberdan; Lourenço; Turcão; Palante; Arnaldo; Salvador; Mexicano; Luís Villa; Waldemar Fiúme; Manoelito; Lima; Rodrigues Tatu; Dinosani; Montagnoli; Gino; Aquiles; Canhotinho; Brandãozinho; Rodrigues; Jim Lopes;;;;;;https://www.verdazzo.com.br/jogo/19501115-selecao-de-londrina-x-palmeiras-amistoso-1950/
